Col1
68.83068
81.72574
85.87482
88.301796
77.83783
78.999855
67.756516
66.83612
85.19657
90.00743
86.07692
88.02428
93.589615
88.87967
69.561264
73.16754
72.9058
89.70937
79.976135
84.24364
92.6944
75.054276
76.94681
74.622475
85.690834
75.27254
86.38943
71.43568
79.77301
55.879
69.64699
77.766716
78.75081
86.36118
88.18182
89.96331
75.81863
77.49249
82.0548
91.24459
61.12992
75.67886
84.02405
82.84892
80.91913
81.88954
82.846214
91.06683
85.46072
82.21657
87.84216
90.86236
83.91093
84.90194
83.762024
87.820045
73.96937
79.173004
78.81318
84.51028
44.75783
64.170586
88.660385
77.54811
60.394287
82.71172
86.215485
86.056786
92.53664
85.71266
87.279465
78.31063
81.851585
84.369194
59.056206
74.71124
88.92711
79.58801
73.99488
86.588326
86.588326
65.91243
86.17046
86.17046
88.970406
89.35554
89.35554
68.75871
87.12069
87.12069
84.00461
93.36553
93.36553
73.514725
82.84544
82.84544
89.16173
74.99147
89.17477
72.59269
93.53961
83.79555
87.99164
90.98349
85.59095
88.739426
88.451294
86.609665
85.10975
87.69877
84.2917
84.026566
92.148865
85.67653
81.80481
60.234028
84.17341
84.17627
85.23264
90.5915
80.41187
71.71901
79.44844
81.81528
92.06665
85.5344
88.792786
64.541756
86.936295
87.104744
88.59519
87.46141
85.83232
60.99261
86.84948
89.0625
86.31608
83.74708
89.37698
75.20423
81.548615
90.59893
72.82626
79.86756
88.57994
85.78283
81.03736
89.17809
50.08782
74.37906
89.20726
86.99226
77.98713
82.21741
76.73981
62.729675
80.50832
59.90866
71.86328
90.396645
75.31464
83.198586
73.253174
69.4272
75.57721
85.297195
82.05658
68.69992
88.02737
73.18802
69.91918
76.60497
85.14262
83.42743
74.43137
75.618355
70.13448
65.900444
79.24844
79.32621
79.811714
78.94094
69.39713
76.23679
73.65217
82.51526
79.17218
78.18718
86.19336
68.72974
79.44039
84.14487
88.63688
63.985207
80.35969
75.22496
72.76733
68.114204
71.87546
83.24808
78.782295
75.28823
90.92119
70.73932
79.99656
74.656654
74.557465
74.35873
70.66122
81.20064
83.82112
74.4826
82.10713
71.81509
79.60339
79.547424
79.23627
83.62311
80.29597
73.96199
73.88825
78.2633
72.42555
79.06904
80.70679
79.205765
81.44477
77.29034
84.68236
84.65946
79.57967
76.04062
73.843346
72.90936
75.109955
67.94866
72.82225
83.16399
77.60394
76.891
80.14802
85.81987
69.06878
76.0524
66.58779
83.4618
91.4333
88.347084
74.2278
78.5633
85.65111
82.38937
69.192444
82.241005
74.330086
71.369804
70.89753
70.34949
58.29496
62.566265
63.984535
69.2659
67.76599
77.04133
76.49261
69.56853
80.13718
78.11536
70.01035
75.75572
75.19254
67.62859
67.93891
74.78376
76.70989
78.134254
76.21335
54.943546
62.90763
63.93984
62.853313
65.13661
64.7122
66.642006
70.71806
75.56918
68.908966
55.72087
53.94611
70.197586
54.078056
62.621834
54.245384
53.134422
51.74202
60.349
60.59134
54.671524
67.90582
55.9221
57.07355
48.621136
51.479443
53.987408
53.43064
49.39374
46.22533
60.66869
57.55312
63.050472
58.611526
57.860374
55.881104
60.000126
54.13306
61.464596
58.043655
56.73783
55.11583
48.47926
58.661083
56.340427
56.496
58.271896
60.698223
54.487747
48.788677
53.10249
56.309006
54.30407
52.075108
54.471394
55.209324
73.61237
65.87235
67.44674
68.09573
67.780205
64.92563
56.919044
55.0867
54.987705
62.837257
66.21976
63.83968
63.49006
62.65635
82.144226
78.22571
77.36896
79.44578
80.428345
79.29526
79.542435
79.88161
81.25447
78.481
75.91658
78.45528
80.24578
81.084564
78.03983
82.77773
79.29769
80.52814
80.73369
78.73879
81.30426
80.31253
81.11835
80.58752
78.957375
78.469215
81.25685
79.94042
79.32687
82.72208
85.15069
84.913635
85.742744
85.466446
87.25884
84.002174
83.60844
85.22446
82.29571
85.58082
87.600815
88.91521
56.518085
59.59575
59.72792
58.146233
57.864635
54.906113
55.623646
56.46146
60.304855
58.810978
60.29729
58.646004
56.162144
58.442055
55.555058
57.508587
57.76449
55.501976
57.142555
54.621326
56.724045
57.239002
56.168816
56.403957
56.34576
56.811012
61.11668
55.83054
55.02063
58.39548
56.848682
59.06166
55.76937
56.537865
56.28619
55.154434
55.73062
54.690655
55.59367
59.102886
54.396496
51.23782
53.57368
54.891068
52.165882
65.40102
65.29047
59.593742
55.80273
60.92269
59.10781
66.99116
58.928936
60.34323
61.876133
61.043854
66.68657
66.50871
66.94192
66.94192
57.532143
57.532143
67.43827
67.43827
66.139534
66.139534
67.55453
67.55453
66.218895
66.218895
67.24759
67.24759
66.25604
66.25604
61.449646
61.449646
67.17979
67.17979
66.74702
66.74702
66.03845
66.03845
61.355194
61.355194
58.827663
58.827663
66.61199
66.61199
66.58559
66.58559
70.75783
70.75783
58.698105
58.698105
61.171722
61.171722
48.42084
48.42084
54.59259
54.59259
56.066185
56.066185
56.353928
56.353928
51.871765
51.871765
59.30833
59.30833
52.416946
52.416946
58.796505
58.796505
58.395397
58.395397
48.54113
48.54113
56.792645
56.792645
45.372658
45.372658
57.342403
57.342403
48.80732
48.80732
55.419037
55.419037
46.608356
46.608356
50.9738
50.9738
57.171364
57.171364
50.063366
50.063366
50.275597
50.275597
54.906982
54.906982
49.424557
49.424557
45.879955
45.879955
56.476048
56.476048
47.858387
47.858387
45.137154
45.137154
40.548504
47.38733
44.29888
56.02915
56.234127
45.195553
55.327778
52.52569
45.170567
72.85261
56.218586
69.55245
56.451862
55.86096
56.42634
56.298897
53.45072
54.44557
46.87813
58.37016
55.272438
50.005375
56.91236
50.111263
56.77509
50.408764
56.845615
50.748108
70.35658
57.202404
50.521603
56.83424
63.595337
58.764473
56.530205
69.790764
55.04135
54.1443
42.233154
53.592014
45.81252
46.130962
43.86359
52.593147
53.107334
52.15824
52.939987
51.326008
54.05378
51.128372
41.83306
51.672546
52.730873
40.883724
51.292522
70.01842
76.81837
81.63747
71.177956
62.214973
57.091595
64.62079
67.6009
60.49147
54.640587
62.559135
61.261192
45.791874
78.57703
61.838345
59.940495
61.37827
51.45518
79.57424
56.63518
55.961872
60.52747
53.316826
52.20923
51.76666
50.852673
37.093536
49.269894
36.66184
46.777817
73.488266
55.224
62.594116
66.35433
62.746494
62.377354
59.99757
59.99757
66.7891
66.7891
65.205505
65.205505
65.419205
65.419205
63.618736
63.618736
80.39053
80.39053
56.02495
56.02495
64.33863
64.33863
59.571125
55.97569
82.144424
55.14188
50.98749
49.38158
51.10644
60.7107
55.846447
54.859497
54.516464
49.208946
52.5675
80.127396
70.26762
59.506214
51.214687
51.214687
74.45493
74.45493
33.355553
33.355553
39.071827
39.071827
27.237316
27.237316
64.548355
64.548355
48.210476
48.210476
62.452747
62.452747
63.848423
63.848423
60.808933
60.808933
35.846672
35.846672
34.621883
34.621883
70.675156
70.675156
68.13672
68.13672
66.62853
57.84352
61.871185
55.88986
53.29414
55.317833
51.805706
69.45023
45.406414
43.989502
50.784428
50.604324
55.648254
48.23391
40.610203
67.13511
48.910694
41.646114
50.404514
41.82258
48.198223
45.296387
45.775185
40.537636
43.91786
44.863274
57.52883
43.39363
42.454956
48.138515
46.854042
40.7553
54.98398
39.71623
38.565533
38.838142
39.186226
52.503693
45.44815
53.757683
51.9681
45.638046
38.905773
37.613316
65.15529
65.54898
65.99586
71.93241
71.47682
71.87386
71.13864
70.76929
92.46683
69.20973
76.66656
88.65494
91.992775
61.23286
70.37481
68.98507
58.970955
56.20086
58.507103
59.95956
59.197025
56.05856
54.254612
61.663147
57.247456
57.1611
60.422386
58.11534
63.854
55.718697
58.854023
54.619473
54.117374
66.04136
65.79796
71.88558
72.84445
63.16373
69.75876
55.371452
56.16251
76.75008
80.22279
68.940155
64.5926
69.061005
67.35103
70.017525
69.18117
72.43444
69.60408
68.817085
70.78633
68.48555
71.48843
70.06953
70.393486
71.97892
69.65167
70.411964
73.027176
71.14814
71.441376
70.976295
68.3225
71.60177
71.33517
70.26876
70.96399
72.15847
72.04564
72.65229
71.27099
69.63357
72.79095
72.18761
71.7064
74.02454
72.06072
72.35702
74.04665
71.03333
73.40326
75.81934
72.98942
71.45503
72.453766
71.93571
71.873215
75.29056
72.37524
73.547165
72.264565
74.9674
73.16873
73.809715
73.63307
71.79305
74.88659
69.64198
73.31178
72.92667
72.36861
74.02263
72.26838
68.44049
70.83548
73.32968
75.58376
75.32695
74.26951
73.49168
73.69707
72.59356
71.96107
74.15883
70.979546
70.36265
71.374695
74.33039
69.13076
67.41133
68.97879
69.518364
78.81802
69.65115
70.06803
70.860695
70.433464
72.3138
69.90564
70.56328
70.93895
73.3848
71.897354
73.33937
70.3435
72.05351
71.902435
73.427864
69.38126
72.876915
70.24649
73.962975
70.43192
74.19585
69.64651
68.97519
70.28939
66.206184
70.128395
72.904396
72.06498
71.32025
72.636475
70.49632
71.72956
67.35953
69.253685
67.835175
71.4902
73.28732
104.94569
109.82561
72.90061
72.90061
71.3977
71.3977
70.76371
70.76371
72.82602
71.881676
74.481544
74.1907
68.946045
72.96479
73.53387
74.06541
65.74545
58.935642
64.746254
64.746254
64.290665
64.290665
61.86217
61.86217
67.63047
67.63047
68.35454
68.35454
64.34675
