0,1,2,3,4,5,6,7,8,9,10,11,12,13
3.0,46.0,30.0,91.0,114.0,112.0,47.0,26.0,102.0,112.0,178.0,46.0,139.0,67.8
3.0,46.0,30.0,91.0,114.0,112.0,47.0,26.0,102.0,112.0,178.0,46.0,139.0,66.1
3.0,56.0,56.0,90.0,113.0,109.7,116.0,14.0,86.0,109.7,195.0,56.0,111.0,63.1
3.0,46.0,31.0,91.0,113.0,111.8,48.0,30.0,99.0,111.8,178.0,46.0,112.0,68.2
3.0,46.0,32.0,91.0,113.0,112.1,47.0,31.0,102.0,112.1,184.0,46.0,132.0,68.2
3.0,46.0,33.0,91.0,114.0,112.1,48.0,30.0,98.0,112.1,181.0,46.0,114.0,67.6
3.0,46.0,34.0,91.0,113.0,112.2,47.0,29.0,100.0,112.2,180.0,46.0,113.0,67.6
3.0,46.0,35.0,91.0,113.0,112.0,47.0,30.0,102.0,112.0,181.0,46.0,114.0,67.7
3.0,46.0,36.0,91.0,113.0,113.5,48.0,29.0,102.0,113.5,176.0,46.0,113.0,67.7
3.0,46.0,37.0,91.0,113.0,112.1,48.0,26.0,103.0,112.1,185.0,46.0,135.0,68.1
1.0,31.0,1.0,91.0,114.0,109.1,51.0,29.0,85.0,109.1,179.0,31.0,113.0,65.0
1.0,31.0,1.0,91.0,114.0,109.1,51.0,29.0,85.0,109.1,179.0,31.0,113.0,66.2
1.0,31.0,2.0,91.0,114.0,108.5,47.0,29.0,97.0,108.5,186.0,31.0,114.0,65.0
1.0,31.0,2.0,91.0,114.0,108.5,47.0,29.0,97.0,108.5,186.0,31.0,114.0,66.2
1.0,31.0,3.0,91.0,114.0,110.3,44.0,29.0,100.0,110.3,187.0,31.0,114.0,68.0
1.0,31.0,3.0,91.0,114.0,110.3,44.0,29.0,100.0,110.3,187.0,31.0,114.0,69.8
1.0,31.0,4.0,91.0,114.0,110.9,44.0,30.0,101.0,110.9,183.0,31.0,115.0,68.0
1.0,31.0,4.0,91.0,114.0,110.9,44.0,30.0,101.0,110.9,183.0,31.0,115.0,69.8
1.0,31.0,5.0,91.0,114.0,108.8,38.0,29.0,102.0,108.8,195.0,31.0,114.0,68.8
1.0,31.0,5.0,91.0,114.0,108.8,38.0,29.0,102.0,108.8,195.0,31.0,114.0,69.4
1.0,31.0,6.0,91.0,115.0,109.3,41.0,30.0,100.0,109.3,190.0,31.0,115.0,68.8
1.0,31.0,6.0,91.0,115.0,109.3,41.0,30.0,100.0,109.3,190.0,31.0,115.0,69.4
1.0,31.0,7.0,91.0,115.0,108.6,39.0,29.0,101.0,108.6,197.0,31.0,114.0,68.2
1.0,31.0,7.0,91.0,115.0,108.6,39.0,29.0,101.0,108.6,197.0,31.0,114.0,68.7
1.0,31.0,8.0,91.0,113.0,110.6,45.0,30.0,100.0,110.6,191.0,31.0,114.0,68.2
1.0,31.0,8.0,91.0,113.0,110.6,45.0,30.0,100.0,110.6,191.0,31.0,114.0,68.7
1.0,31.0,9.0,91.0,113.0,110.4,45.0,26.0,102.0,110.4,191.0,31.0,132.0,67.5
1.0,31.0,9.0,91.0,113.0,110.4,45.0,26.0,102.0,110.4,191.0,31.0,132.0,65.5
1.0,31.0,10.0,91.0,115.0,108.2,41.0,29.0,99.0,108.2,194.0,31.0,114.0,67.5
1.0,31.0,10.0,91.0,115.0,108.2,41.0,29.0,99.0,108.2,194.0,31.0,114.0,65.5
1.0,31.0,11.0,91.0,113.0,108.0,39.0,30.0,100.0,108.0,187.0,31.0,113.0,66.9
1.0,31.0,11.0,91.0,113.0,108.0,39.0,30.0,100.0,108.0,187.0,31.0,113.0,66.0
1.0,31.0,12.0,91.0,113.0,111.1,45.0,26.0,100.0,111.1,176.0,31.0,132.0,66.9
1.0,31.0,12.0,91.0,113.0,111.1,45.0,26.0,100.0,111.1,176.0,31.0,132.0,66.0
1.0,31.0,13.0,91.0,114.0,108.2,41.0,30.0,98.0,108.2,199.0,31.0,113.0,66.8
1.0,31.0,13.0,91.0,114.0,108.2,41.0,30.0,98.0,108.2,199.0,31.0,113.0,69.4
1.0,31.0,14.0,91.0,115.0,108.5,41.0,29.0,100.0,108.5,194.0,31.0,115.0,66.8
1.0,31.0,14.0,91.0,115.0,108.5,41.0,29.0,100.0,108.5,194.0,31.0,115.0,69.4
1.0,31.0,15.0,91.0,114.0,108.5,40.0,26.0,100.0,108.5,198.0,31.0,113.0,69.0
1.0,31.0,15.0,91.0,114.0,108.5,40.0,26.0,100.0,108.5,198.0,31.0,113.0,67.5
1.0,31.0,16.0,91.0,113.0,111.4,43.0,28.0,105.0,111.4,179.0,31.0,112.0,69.0
1.0,31.0,16.0,91.0,113.0,111.4,43.0,28.0,105.0,111.4,179.0,31.0,112.0,67.5
1.0,31.0,17.0,91.0,113.0,112.6,41.0,29.0,101.0,112.6,171.0,31.0,113.0,66.4
1.0,31.0,17.0,91.0,113.0,112.6,41.0,29.0,101.0,112.6,171.0,31.0,113.0,67.6
1.0,31.0,18.0,91.0,115.0,111.5,39.0,29.0,104.0,111.5,177.0,31.0,115.0,66.4
1.0,31.0,18.0,91.0,115.0,111.5,39.0,29.0,104.0,111.5,177.0,31.0,115.0,67.6
1.0,31.0,19.0,91.0,114.0,112.2,39.0,29.0,102.0,112.2,178.0,31.0,113.0,65.4
1.0,31.0,19.0,91.0,114.0,112.2,39.0,29.0,102.0,112.2,178.0,31.0,113.0,70.4
1.0,31.0,20.0,91.0,114.0,109.8,35.0,29.0,102.0,109.8,190.0,31.0,113.0,65.4
1.0,31.0,20.0,91.0,114.0,109.8,35.0,29.0,102.0,109.8,190.0,31.0,113.0,70.4
1.0,31.0,21.0,91.0,113.0,111.2,42.0,29.0,99.0,111.2,178.0,31.0,113.0,65.8
1.0,31.0,21.0,91.0,113.0,111.2,42.0,29.0,99.0,111.2,178.0,31.0,113.0,70.5
1.0,31.0,22.0,91.0,113.0,111.5,42.0,29.0,102.0,111.5,175.0,31.0,114.0,65.8
1.0,31.0,22.0,91.0,113.0,111.5,42.0,29.0,102.0,111.5,175.0,31.0,114.0,70.5
1.0,31.0,23.0,91.0,115.0,111.9,45.0,29.0,100.0,111.9,178.0,31.0,114.0,67.3
1.0,31.0,23.0,91.0,115.0,111.9,45.0,29.0,100.0,111.9,178.0,31.0,114.0,65.1
1.0,31.0,24.0,91.0,113.0,108.8,38.0,29.0,103.0,108.8,197.0,31.0,113.0,67.3
1.0,31.0,24.0,91.0,113.0,108.8,38.0,29.0,103.0,108.8,197.0,31.0,113.0,65.1
1.0,31.0,25.0,91.0,114.0,110.5,42.0,29.0,101.0,110.5,184.0,31.0,114.0,68.1
1.0,31.0,25.0,91.0,114.0,110.5,42.0,29.0,101.0,110.5,184.0,31.0,114.0,65.6
1.0,31.0,26.0,91.0,113.0,108.1,37.0,29.0,101.0,108.1,198.0,31.0,114.0,68.1
1.0,31.0,26.0,91.0,113.0,108.1,37.0,29.0,101.0,108.1,198.0,31.0,114.0,65.6
1.0,31.0,27.0,91.0,113.0,108.5,40.0,28.0,101.0,108.5,193.0,31.0,113.0,66.0
1.0,31.0,27.0,91.0,113.0,108.5,40.0,28.0,101.0,108.5,193.0,31.0,113.0,65.3
1.0,31.0,28.0,91.0,114.0,109.5,43.0,30.0,101.0,109.5,187.0,31.0,114.0,66.0
1.0,31.0,28.0,91.0,114.0,109.5,43.0,30.0,101.0,109.5,187.0,31.0,114.0,65.3
1.0,31.0,29.0,91.0,114.0,108.1,37.0,28.0,100.0,108.1,170.0,31.0,114.0,67.8
1.0,31.0,29.0,91.0,114.0,108.1,37.0,28.0,100.0,108.1,170.0,31.0,114.0,66.1
1.0,31.0,30.0,91.0,114.0,108.5,34.0,26.0,100.0,108.5,158.0,31.0,114.0,67.8
1.0,31.0,30.0,91.0,114.0,108.5,34.0,26.0,100.0,108.5,158.0,31.0,114.0,66.1
3.0,60.0,45.0,94.0,109.0,106.5,233.0,25.0,76.0,106.5,469.0,60.0,108.0,64.8
3.0,60.0,46.0,93.0,108.0,107.9,241.0,25.0,82.0,107.9,1394.0,60.0,107.0,64.8
3.0,60.0,47.0,93.0,126.0,107.9,241.0,25.0,78.0,107.9,1394.0,60.0,125.0,64.9
3.0,60.0,48.0,93.0,108.0,108.5,234.0,24.0,82.0,108.5,1031.0,60.0,108.0,64.9
3.0,60.0,49.0,90.0,105.0,107.0,222.0,25.0,81.0,107.0,1151.0,60.0,105.0,65.2
3.0,60.0,50.0,88.0,103.0,106.8,222.0,25.0,79.0,106.8,241.0,60.0,102.0,65.2
3.0,60.0,51.0,92.0,107.0,107.4,70.0,24.0,77.0,107.4,788.0,60.0,107.0,66.1
3.0,60.0,52.0,90.0,105.0,106.6,224.0,24.0,85.0,106.6,390.0,60.0,103.0,66.1
3.0,60.0,53.0,96.0,111.0,105.9,234.0,25.0,80.0,105.9,482.0,60.0,110.0,67.0
3.0,60.0,54.0,93.0,108.0,106.7,58.0,25.0,88.0,106.7,1017.0,60.0,106.0,67.0
3.0,60.0,55.0,82.0,97.0,109.6,200.0,25.0,89.0,109.6,927.0,60.0,97.0,68.2
3.0,60.0,56.0,92.0,108.0,108.0,237.0,25.0,77.0,108.0,1118.0,60.0,107.0,68.2
3.0,60.0,57.0,82.0,97.0,108.7,212.0,24.0,90.0,108.7,587.0,60.0,97.0,65.9
3.0,60.0,58.0,88.0,103.0,106.1,226.0,25.0,82.0,106.1,559.0,60.0,102.0,65.9
3.0,60.0,59.0,82.0,97.0,110.6,209.0,25.0,81.0,110.6,1174.0,60.0,96.0,67.3
3.0,60.0,60.0,82.0,126.0,110.6,209.0,25.0,72.0,110.6,1174.0,60.0,125.0,67.3
3.0,60.0,1.0,92.0,126.0,111.7,240.0,25.0,71.0,111.7,1345.0,60.0,125.0,65.3
3.0,60.0,2.0,82.0,97.0,106.2,26.0,25.0,80.0,106.2,1068.0,60.0,96.0,65.3
3.0,60.0,3.0,90.0,106.0,107.0,238.0,25.0,76.0,107.0,936.0,60.0,106.0,66.7
3.0,60.0,4.0,87.0,103.0,107.6,239.0,24.0,67.0,107.6,724.0,60.0,102.0,66.7
3.0,60.0,5.0,87.0,102.0,105.7,223.0,24.0,81.0,105.7,279.0,60.0,101.0,65.3
3.0,60.0,6.0,88.0,104.0,107.4,207.0,25.0,76.0,107.4,502.0,60.0,103.0,65.3
3.0,60.0,7.0,82.0,98.0,105.1,211.0,25.0,91.0,105.1,849.0,60.0,97.0,64.9
3.0,60.0,8.0,90.0,105.0,107.1,246.0,25.0,77.0,107.1,895.0,60.0,105.0,64.9
3.0,60.0,9.0,86.0,101.0,108.3,44.0,25.0,75.0,108.3,672.0,60.0,100.0,63.4
3.0,60.0,10.0,91.0,106.0,108.3,254.0,24.0,78.0,108.3,529.0,60.0,106.0,63.4
3.0,60.0,11.0,84.0,99.0,108.5,28.0,25.0,78.0,108.5,1030.0,60.0,98.0,63.1
3.0,60.0,12.0,91.0,106.0,108.0,229.0,25.0,81.0,108.0,1119.0,60.0,105.0,63.1
3.0,60.0,13.0,88.0,103.0,106.9,56.0,25.0,80.0,106.9,1378.0,60.0,103.0,64.1
3.0,60.0,14.0,82.0,97.0,107.0,222.0,25.0,87.0,107.0,654.0,60.0,96.0,64.1
3.0,60.0,15.0,88.0,105.0,107.6,232.0,25.0,85.0,107.6,1485.0,60.0,104.0,65.9
3.0,60.0,16.0,89.0,106.0,108.2,235.0,25.0,86.0,108.2,874.0,60.0,105.0,65.9
3.0,60.0,17.0,89.0,104.0,107.2,220.0,24.0,87.0,107.2,658.0,60.0,104.0,64.6
3.0,60.0,18.0,87.0,103.0,106.1,228.0,24.0,78.0,106.1,1115.0,60.0,103.0,64.6
3.0,60.0,19.0,87.0,103.0,106.9,225.0,24.0,80.0,106.9,1050.0,60.0,103.0,64.2
3.0,60.0,20.0,86.0,102.0,107.4,221.0,24.0,81.0,107.4,981.0,60.0,101.0,64.2
3.0,60.0,21.0,84.0,99.0,106.6,227.0,25.0,78.0,106.6,1098.0,60.0,97.0,65.5
3.0,60.0,22.0,86.0,101.0,107.7,227.0,24.0,81.0,107.7,1773.0,60.0,102.0,65.5
3.0,60.0,23.0,95.0,110.0,106.5,248.0,25.0,89.0,106.5,778.0,60.0,110.0,65.8
3.0,60.0,24.0,89.0,105.0,107.2,238.0,24.0,77.0,107.2,803.0,60.0,105.0,65.8
3.0,60.0,25.0,86.0,101.0,106.1,222.0,25.0,79.0,106.1,1028.0,60.0,100.0,65.0
3.0,60.0,26.0,90.0,105.0,107.7,239.0,24.0,82.0,107.7,1016.0,60.0,105.0,65.0
3.0,60.0,27.0,95.0,110.0,107.1,245.0,25.0,75.0,107.1,908.0,60.0,111.0,66.9
3.0,60.0,28.0,90.0,105.0,107.7,54.0,25.0,87.0,107.7,1386.0,60.0,104.0,66.9
3.0,60.0,29.0,91.0,106.0,108.2,232.0,25.0,82.0,108.2,1041.0,60.0,104.0,65.2
3.0,60.0,30.0,86.0,101.0,107.6,207.0,25.0,82.0,107.6,522.0,60.0,101.0,65.2
3.0,60.0,31.0,91.0,106.0,103.9,231.0,25.0,81.0,103.9,711.0,60.0,105.0,65.8
3.0,60.0,32.0,93.0,108.0,107.7,258.0,25.0,90.0,107.7,1312.0,60.0,108.0,65.8
3.0,60.0,33.0,91.0,107.0,107.1,249.0,25.0,78.0,107.1,787.0,60.0,105.0,63.8
3.0,60.0,34.0,91.0,106.0,107.7,248.0,25.0,80.0,107.7,675.0,60.0,105.0,63.8
3.0,60.0,35.0,85.0,100.0,107.0,222.0,25.0,81.0,107.0,840.0,60.0,99.0,64.4
3.0,60.0,36.0,87.0,102.0,107.4,222.0,25.0,80.0,107.4,1386.0,60.0,101.0,64.4
3.0,60.0,37.0,88.0,103.0,107.7,228.0,25.0,84.0,107.7,781.0,60.0,103.0,63.1
3.0,60.0,38.0,92.0,107.0,108.2,222.0,25.0,77.0,108.2,909.0,60.0,107.0,63.1
3.0,60.0,39.0,84.0,99.0,107.3,224.0,24.0,89.0,107.3,1058.0,60.0,97.0,62.4
3.0,60.0,40.0,90.0,106.0,107.2,43.0,25.0,78.0,107.2,900.0,60.0,104.0,62.4
3.0,60.0,41.0,89.0,104.0,106.6,242.0,25.0,80.0,106.6,998.0,60.0,104.0,64.2
3.0,60.0,42.0,88.0,103.0,107.7,206.0,25.0,86.0,107.7,788.0,60.0,103.0,64.2
3.0,60.0,43.0,84.0,99.0,107.5,211.0,25.0,88.0,107.5,705.0,60.0,98.0,62.4
3.0,60.0,44.0,95.0,110.0,107.8,66.0,25.0,95.0,107.8,1612.0,60.0,110.0,62.4
3.0,40.0,1.0,93.0,105.0,105.4,52.0,31.0,83.0,105.4,133.0,40.0,104.0,74.2
3.0,40.0,2.0,93.0,105.0,108.8,52.0,32.0,92.0,108.8,126.0,40.0,103.0,74.2
3.0,40.0,3.0,93.0,105.0,107.9,49.0,31.0,96.0,107.9,151.0,40.0,105.0,75.8
3.0,40.0,4.0,93.0,105.0,107.9,49.0,32.0,98.0,107.9,125.0,40.0,103.0,75.8
3.0,40.0,5.0,93.0,105.0,107.9,47.0,32.0,98.0,107.9,133.0,40.0,106.0,72.4
3.0,40.0,6.0,93.0,105.0,106.4,45.0,31.0,99.0,106.4,152.0,40.0,106.0,72.4
3.0,40.0,7.0,96.0,108.0,105.4,44.0,32.0,96.0,105.4,154.0,40.0,109.0,75.6
3.0,40.0,8.0,93.0,105.0,107.4,47.0,32.0,97.0,107.4,131.0,40.0,104.0,75.6
3.0,40.0,9.0,93.0,105.0,107.1,45.0,31.0,97.0,107.1,133.0,40.0,104.0,72.7
3.0,40.0,10.0,93.0,105.0,108.3,46.0,31.0,98.0,108.3,149.0,40.0,105.0,72.7
3.0,40.0,11.0,93.0,105.0,108.2,49.0,31.0,90.0,108.2,137.0,40.0,104.0,75.2
3.0,40.0,12.0,93.0,105.0,106.2,45.0,32.0,97.0,106.2,157.0,40.0,104.0,75.2
3.0,40.0,13.0,93.0,105.0,107.0,46.0,31.0,96.0,107.0,130.0,40.0,104.0,71.7
3.0,40.0,14.0,93.0,105.0,105.4,43.0,31.0,98.0,105.4,141.0,40.0,105.0,71.7
3.0,40.0,15.0,93.0,105.0,109.7,48.0,31.0,98.0,109.7,126.0,40.0,104.0,71.6
3.0,40.0,16.0,93.0,106.0,107.3,44.0,31.0,97.0,107.3,149.0,40.0,106.0,71.6
3.0,40.0,17.0,93.0,105.0,106.2,44.0,31.0,98.0,106.2,134.0,40.0,105.0,73.6
3.0,40.0,18.0,93.0,105.0,107.2,45.0,32.0,98.0,107.2,129.0,40.0,105.0,73.6
3.0,40.0,19.0,93.0,105.0,107.2,46.0,31.0,92.0,107.2,124.0,40.0,104.0,72.9
3.0,40.0,20.0,93.0,105.0,107.0,45.0,31.0,98.0,107.0,142.0,40.0,104.0,72.9
3.0,40.0,21.0,93.0,105.0,106.6,43.0,32.0,97.0,106.6,148.0,40.0,105.0,72.9
3.0,40.0,22.0,93.0,105.0,108.5,46.0,31.0,97.0,108.5,130.0,40.0,106.0,72.9
3.0,40.0,23.0,93.0,105.0,108.6,46.0,31.0,99.0,108.6,139.0,40.0,104.0,71.4
3.0,40.0,24.0,93.0,105.0,106.2,42.0,32.0,98.0,106.2,143.0,40.0,104.0,71.4
3.0,40.0,25.0,93.0,105.0,106.9,46.0,31.0,96.0,106.9,136.0,40.0,105.0,72.9
3.0,40.0,26.0,93.0,105.0,108.1,46.0,31.0,97.0,108.1,126.0,40.0,105.0,72.9
3.0,40.0,27.0,93.0,105.0,106.4,43.0,32.0,98.0,106.4,139.0,40.0,104.0,70.2
3.0,40.0,28.0,93.0,105.0,106.4,43.0,32.0,97.0,106.4,150.0,40.0,104.0,70.2
3.0,40.0,29.0,93.0,105.0,108.5,44.0,31.0,98.0,108.5,132.0,40.0,105.0,69.1
3.0,40.0,30.0,93.0,105.0,108.0,45.0,31.0,99.0,108.0,137.0,40.0,105.0,69.1
3.0,40.0,31.0,93.0,105.0,111.3,50.0,32.0,99.0,111.3,117.0,40.0,104.0,72.3
3.0,40.0,32.0,93.0,105.0,108.2,47.0,31.0,100.0,108.2,141.0,40.0,105.0,72.3
3.0,40.0,33.0,93.0,105.0,106.2,43.0,32.0,98.0,106.2,146.0,40.0,105.0,73.1
3.0,40.0,34.0,93.0,105.0,109.6,47.0,31.0,97.0,109.6,146.0,40.0,104.0,73.1
3.0,40.0,35.0,93.0,105.0,108.7,45.0,32.0,99.0,108.7,134.0,40.0,105.0,75.2
3.0,40.0,36.0,93.0,105.0,108.2,46.0,31.0,99.0,108.2,146.0,40.0,105.0,75.2
3.0,40.0,37.0,93.0,105.0,108.1,44.0,31.0,99.0,108.1,139.0,40.0,104.0,73.6
3.0,40.0,38.0,93.0,105.0,110.7,48.0,31.0,98.0,110.7,142.0,40.0,104.0,73.6
3.0,40.0,39.0,93.0,105.0,108.7,47.0,31.0,99.0,108.7,136.0,40.0,104.0,75.5
3.0,40.0,40.0,93.0,105.0,107.3,45.0,31.0,99.0,107.3,136.0,40.0,105.0,75.5
3.0,48.0,25.0,91.0,103.0,106.2,49.0,32.0,88.0,106.2,151.0,48.0,103.0,69.2
3.0,48.0,26.0,93.0,105.0,106.4,49.0,31.0,97.0,106.4,156.0,48.0,104.0,69.2
3.0,48.0,27.0,94.0,106.0,106.3,48.0,32.0,97.0,106.3,146.0,48.0,105.0,66.7
3.0,48.0,28.0,88.0,100.0,106.3,47.0,29.0,97.0,106.3,142.0,48.0,99.0,66.7
3.0,48.0,29.0,88.0,100.0,106.4,47.0,30.0,96.0,106.4,141.0,48.0,98.0,67.1
3.0,48.0,30.0,91.0,103.0,106.2,46.0,32.0,97.0,106.2,149.0,48.0,103.0,67.1
3.0,48.0,31.0,90.0,102.0,106.3,45.0,32.0,97.0,106.3,150.0,48.0,102.0,68.3
3.0,48.0,32.0,91.0,103.0,106.0,46.0,31.0,97.0,106.0,150.0,48.0,102.0,68.3
3.0,48.0,33.0,83.0,96.0,106.2,46.0,32.0,95.0,106.2,148.0,48.0,96.0,68.8
3.0,44.0,1.0,98.0,111.0,105.4,16.0,24.0,93.0,105.4,45.0,44.0,110.0,69.0
3.0,48.0,34.0,86.0,98.0,106.3,47.0,32.0,93.0,106.3,139.0,48.0,99.0,68.8
3.0,44.0,2.0,103.0,116.0,105.4,15.0,25.0,97.0,105.4,51.0,44.0,115.0,69.0
3.0,48.0,35.0,83.0,95.0,106.3,45.0,32.0,96.0,106.3,138.0,48.0,95.0,67.3
3.0,44.0,3.0,99.0,111.0,105.6,15.0,26.0,95.0,105.6,42.0,44.0,112.0,69.1
3.0,48.0,36.0,87.0,99.0,106.2,46.0,32.0,96.0,106.2,140.0,48.0,99.0,67.3
3.0,44.0,4.0,98.0,111.0,105.7,15.0,25.0,96.0,105.7,45.0,44.0,111.0,69.1
3.0,48.0,37.0,84.0,96.0,106.2,45.0,29.0,97.0,106.2,137.0,48.0,95.0,67.4
3.0,44.0,5.0,100.0,113.0,105.6,16.0,24.0,97.0,105.6,43.0,44.0,112.0,70.5
3.0,48.0,38.0,88.0,100.0,106.4,47.0,28.0,97.0,106.4,133.0,48.0,100.0,67.4
3.0,44.0,6.0,103.0,116.0,105.7,15.0,25.0,96.0,105.7,41.0,44.0,116.0,70.5
3.0,48.0,39.0,86.0,98.0,106.3,47.0,32.0,95.0,106.3,138.0,48.0,98.0,67.0
3.0,48.0,40.0,86.0,98.0,106.4,46.0,28.0,97.0,106.4,157.0,48.0,99.0,67.0
3.0,44.0,7.0,98.0,111.0,105.9,15.0,25.0,97.0,105.9,44.0,44.0,110.0,70.6
3.0,44.0,8.0,103.0,116.0,105.4,16.0,26.0,96.0,105.4,50.0,44.0,115.0,70.6
3.0,48.0,41.0,87.0,99.0,106.3,47.0,32.0,93.0,106.3,141.0,48.0,98.0,69.8
3.0,48.0,42.0,88.0,100.0,106.3,47.0,31.0,97.0,106.3,134.0,48.0,99.0,69.8
3.0,44.0,9.0,101.0,114.0,105.5,16.0,25.0,95.0,105.5,43.0,44.0,113.0,68.6
3.0,48.0,43.0,87.0,99.0,106.1,47.0,30.0,95.0,106.1,129.0,48.0,97.0,68.7
3.0,44.0,10.0,98.0,111.0,105.6,17.0,24.0,94.0,105.6,48.0,44.0,111.0,68.6
3.0,48.0,44.0,83.0,95.0,106.0,45.0,28.0,93.0,106.0,154.0,48.0,94.0,68.7
3.0,44.0,11.0,96.0,109.0,105.3,17.0,25.0,95.0,105.3,43.0,44.0,108.0,69.2
3.0,48.0,45.0,88.0,100.0,106.4,47.0,28.0,93.0,106.4,152.0,48.0,100.0,68.4
3.0,44.0,12.0,99.0,112.0,105.4,16.0,27.0,94.0,105.4,54.0,44.0,111.0,69.2
3.0,44.0,13.0,100.0,113.0,105.4,16.0,24.0,95.0,105.4,43.0,44.0,112.0,66.8
3.0,48.0,46.0,97.0,109.0,106.3,49.0,28.0,89.0,106.3,128.0,48.0,109.0,68.4
3.0,44.0,14.0,97.0,109.0,105.2,16.0,25.0,95.0,105.2,56.0,44.0,108.0,66.8
3.0,44.0,15.0,100.0,113.0,105.6,17.0,26.0,95.0,105.6,53.0,44.0,112.0,68.4
3.0,48.0,47.0,103.0,122.0,106.7,52.0,28.0,88.0,106.7,139.0,48.0,122.0,68.7
3.0,44.0,16.0,97.0,110.0,105.9,17.0,24.0,96.0,105.9,57.0,44.0,111.0,68.4
3.0,48.0,48.0,96.0,109.0,106.4,49.0,28.0,94.0,106.4,135.0,48.0,109.0,68.7
3.0,44.0,17.0,96.0,109.0,105.1,17.0,24.0,95.0,105.1,52.0,44.0,107.0,68.0
3.0,44.0,18.0,97.0,110.0,105.3,18.0,25.0,95.0,105.3,50.0,44.0,109.0,68.0
3.0,44.0,19.0,98.0,111.0,105.5,18.0,24.0,91.0,105.5,52.0,44.0,111.0,67.3
3.0,44.0,20.0,107.0,119.0,106.0,20.0,24.0,72.0,106.0,44.0,44.0,118.0,67.3
3.0,44.0,21.0,109.0,122.0,105.6,19.0,24.0,75.0,105.6,50.0,44.0,122.0,68.3
3.0,44.0,22.0,107.0,120.0,105.4,19.0,24.0,82.0,105.4,51.0,44.0,120.0,68.3
3.0,44.0,23.0,101.0,113.0,105.6,18.0,26.0,94.0,105.6,54.0,44.0,114.0,68.8
3.0,44.0,24.0,112.0,125.0,106.0,18.0,24.0,94.0,106.0,48.0,44.0,124.0,68.8
3.0,44.0,25.0,99.0,112.0,105.4,18.0,24.0,95.0,105.4,51.0,44.0,111.0,70.2
3.0,44.0,26.0,107.0,120.0,105.9,18.0,24.0,94.0,105.9,48.0,44.0,119.0,70.2
3.0,44.0,27.0,107.0,136.0,105.9,18.0,24.0,96.0,105.9,48.0,44.0,134.0,69.9
3.0,44.0,28.0,107.0,136.0,105.9,18.0,24.0,93.0,105.9,48.0,44.0,135.0,69.9
3.0,44.0,29.0,113.0,131.0,105.8,18.0,26.0,93.0,105.8,46.0,44.0,130.0,71.4
3.0,44.0,30.0,106.0,119.0,105.4,18.0,25.0,93.0,105.4,50.0,44.0,118.0,71.4
3.0,44.0,31.0,107.0,119.0,105.3,17.0,26.0,94.0,105.3,47.0,44.0,120.0,68.8
3.0,44.0,32.0,100.0,113.0,105.0,17.0,25.0,95.0,105.0,55.0,44.0,113.0,68.8
3.0,44.0,33.0,101.0,113.0,105.1,18.0,25.0,95.0,105.1,47.0,44.0,112.0,70.2
3.0,44.0,34.0,95.0,108.0,105.6,18.0,25.0,96.0,105.6,49.0,44.0,107.0,70.2
3.0,44.0,35.0,100.0,113.0,105.5,18.0,24.0,97.0,105.5,48.0,44.0,112.0,70.4
3.0,44.0,36.0,100.0,113.0,105.5,18.0,25.0,97.0,105.5,54.0,44.0,114.0,70.4
3.0,44.0,37.0,101.0,113.0,105.6,18.0,25.0,97.0,105.6,43.0,44.0,113.0,68.2
3.0,44.0,38.0,94.0,107.0,105.4,18.0,25.0,95.0,105.4,48.0,44.0,106.0,68.2
3.0,44.0,39.0,98.0,111.0,105.7,19.0,24.0,96.0,105.7,62.0,44.0,111.0,67.7
3.0,44.0,40.0,97.0,110.0,105.2,19.0,24.0,93.0,105.2,60.0,44.0,109.0,67.7
3.0,44.0,41.0,99.0,112.0,105.6,19.0,25.0,94.0,105.6,50.0,44.0,112.0,67.7
3.0,44.0,42.0,104.0,117.0,105.6,19.0,25.0,96.0,105.6,44.0,44.0,116.0,67.7
3.0,44.0,43.0,108.0,121.0,105.6,19.0,25.0,95.0,105.6,50.0,44.0,120.0,67.8
3.0,44.0,44.0,108.0,136.0,105.6,19.0,25.0,95.0,105.6,50.0,44.0,135.0,67.8
3.0,48.0,1.0,98.0,110.0,106.4,55.0,32.0,75.0,106.4,128.0,48.0,110.0,69.4
3.0,48.0,2.0,90.0,102.0,106.6,52.0,32.0,92.0,106.6,136.0,48.0,101.0,69.4
3.0,48.0,3.0,88.0,100.0,106.3,50.0,31.0,94.0,106.3,131.0,48.0,100.0,68.9
3.0,48.0,4.0,82.0,94.0,106.4,47.0,31.0,94.0,106.4,125.0,48.0,92.0,68.9
3.0,48.0,5.0,84.0,96.0,106.1,47.0,31.0,94.0,106.1,135.0,48.0,96.0,68.7
3.0,48.0,6.0,83.0,95.0,106.4,46.0,31.0,93.0,106.4,128.0,48.0,94.0,68.7
3.0,48.0,7.0,81.0,93.0,106.6,46.0,32.0,91.0,106.6,148.0,48.0,93.0,71.9
3.0,48.0,8.0,83.0,95.0,106.4,47.0,28.0,92.0,106.4,138.0,48.0,96.0,71.9
3.0,48.0,9.0,88.0,101.0,106.1,48.0,30.0,91.0,106.1,151.0,48.0,100.0,71.0
3.0,48.0,10.0,86.0,98.0,106.3,45.0,32.0,96.0,106.3,154.0,48.0,98.0,71.0
3.0,48.0,11.0,90.0,102.0,106.4,47.0,28.0,97.0,106.4,136.0,48.0,101.0,70.3
